,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
1123,Wait a Minute!,ARDIPITHECUS,WILLOW,2015-01-11,3.275333333333333,86,0.764,0.0371,0.705,1.9399999999999997e-05,0.0943,-5.279,0.0278,101.00299999999999,4,0
1125,West Coast,Ultraviolence (Deluxe),Lana Del Rey,2014-01-01,4.279333333333334,82,0.527,0.19399999999999998,0.591,0.0194,0.0907,-7.664,0.0396,123.167,4,0
1126,What My World Spins Around,What My World Spins Around,Jordan Davis,2022-05-27,3.113166666666667,79,0.675,0.105,0.726,0.0,0.153,-6.459,0.0461,124.87200000000001,4,0
1133,Welcome To The Jungle,Appetite For Destruction,Guns N' Roses,1987-07-21,4.558,75,0.45299999999999996,0.0195,0.987,0.28300000000000003,0.268,-4.485,0.0889,123.544,4,0
1134,Without Me,The Eminem Show,Eminem,2002-05-26,4.838666666666667,89,0.9079999999999999,0.00286,0.669,0.0,0.237,-2.827,0.0738,112.238,4,0
1138,Washing Machine Heart,Be the Cowboy,Mitski,2018-08-17,2.136633333333333,84,0.613,0.0092,0.8220000000000001,0.506,0.429,-4.087,0.026000000000000002,105.99700000000001,4,0
1141,Wishing Well,Legends Never Die,Juice WRLD,2020-07-10,3.2436833333333333,82,0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,4,0
1142,W.I.T.C.H.,W.I.T.C.H.,Devon Cole,2022-07-07,2.2022166666666667,77,0.868,0.10400000000000001,0.66,0.0,0.0755,-3.8339999999999996,0.0526,121.925,4,0
1143,Wild as Her,Wild as Her,Corey Kent,2022-03-04,3.328883333333333,77,0.504,0.00216,0.736,0.0,0.129,-6.079,0.0352,148.014,4,0
1147,Woo,ANTI (Deluxe),Rihanna,2016-01-28,3.926433333333333,80,0.42,0.0546,0.466,0.00389,0.298,-5.297999999999999,0.0326,115.00399999999999,4,0
1149,Where It Ends,Where It Ends,Bailey Zimmerman,2022-08-19,2.988233333333333,77,0.431,0.259,0.8370000000000001,0.0,0.0879,-5.067,0.0432,170.041,4,0
1152,X ÚLTIMA VEZ,LEGENDADDY,Daddy Yankee,2022-03-25,3.20795,86,0.812,0.0789,0.855,0.000167,0.10800000000000001,-3.725,0.0554,90.04,4,0
1156,X Gon' Give It To Ya,The Definition Of X: Pick Of The Litter,DMX,2007-06-12,3.626433333333333,75,0.7609999999999999,0.0135,0.899,0.0,0.0719,-3.09,0.183,95.027,4,0
1160,XT4S1S,XT4S1S,Danna Paola,2022-08-12,3.6553333333333335,84,0.797,0.10099999999999999,0.677,0.0,0.441,-4.163,0.0857,130.034,4,0
1166,X,Intimo,Nicky Jam,2019-11-01,2.8809,75,0.594,0.0338,0.7490000000000001,0.00106,0.3,-5.297999999999999,0.055999999999999994,179.968,4,0
1168,SAD!,?,XXXTENTACION,2018-03-16,2.77675,84,0.74,0.258,0.613,0.00372,0.12300000000000001,-4.88,0.145,75.023,4,0
1169,Xxplosive,2001,Dr. Dre,1999-11-16,3.5866666666666664,72,0.765,0.17600000000000002,0.88,1e-05,0.139,-4.361000000000001,0.11599999999999999,168.96,4,0
1182,True Love,True Love,Kanye West,2022-05-27,2.476183333333333,82,0.7120000000000001,0.0182,0.861,6.09e-06,0.511,-5.487,0.25,84.042,4,0
1183,Falling Down - Bonus Track,"Come Over When You're Sober, Pt. 2",Lil Peep,2018-11-09,3.273333333333333,81,0.669,0.0175,0.574,0.00294,0.146,-6.442,0.0286,120.01299999999999,4,0
1191,Animal I Have Become,One-X,Three Days Grace,2006-06-25,3.8566666666666665,75,0.5529999999999999,0.000684,0.853,0.0,0.126,-3.668,0.0339,122.023,4,0
1196,Si Estuviésemos Juntos,X 100PRE,Bad Bunny,2018-12-23,2.8207833333333334,83,0.672,0.0626,0.594,5.14e-05,0.152,-6.813,0.0789,171.854,4,0
1197,Ex's & Oh's,Love Stuff,Elle King,2015-02-13,3.36955,74,0.612,0.0183,0.9209999999999999,0.0,0.0576,-2.8819999999999997,0.085,139.988,4,0
1198,Paradise,Mylo Xyloto,Coldplay,2011-10-24,4.645316666666667,85,0.449,0.0509,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,0
1209,You Belong With Me,Fearless,Taylor Swift,2008-11-11,3.852216666666666,71,0.687,0.162,0.7829999999999999,1.3500000000000001e-05,0.114,-4.44,0.0386,129.964,4,0
1210,Young,Vibes,Vacations,2016,3.1526666666666667,84,0.498,0.00392,0.81,0.00717,0.0635,-4.065,0.0263,79.935,4,0
1216,Yonaguni,Yonaguni,Bad Bunny,2021-06-04,3.4451666666666667,88,0.644,0.276,0.648,0.0,0.135,-4.601,0.11800000000000001,179.951,4,0
1218,You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,The Neighbourhood,2018-11-02,2.55,83,0.551,0.18600000000000003,0.8809999999999999,0.0791,0.152,-6.099,0.0542,88.036,4,0
1224,You Right,Planet Her,Doja Cat,2021-06-25,3.102883333333333,84,0.828,0.0164,0.621,0.00233,0.0845,-6.414,0.0565,128.986,4,0
1226,Yale,Teen X,Ken Carson,2020-08-14,1.7756,75,0.728,0.000487,0.442,8.21e-06,0.149,-10.095,0.0565,142.025,4,0
1229,"You're Gonna Go Far, Kid","Rise And Fall, Rage And Grace",The Offspring,2008-06-17,2.963766666666667,81,0.55,0.00428,0.917,0.0,0.19699999999999998,-3.159,0.0638,126.115,4,0
1232,Young Dumb & Broke,American Teen,Khalid,2017-04-27,3.375766666666667,81,0.799,0.19899999999999998,0.539,1.66e-05,0.165,-6.351,0.0421,136.94799999999998,4,0
1238,You Belong With Me (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,2021-04-09,3.8520666666666665,80,0.632,0.0623,0.773,0.0,0.0885,-4.856,0.0346,130.033,4,0
1242,You Shook Me All Night Long,Back In Black,AC/DC,1980-07-25,3.502883333333333,82,0.532,0.0028699999999999997,0.767,0.000513,0.39,-5.5089999999999995,0.0574,127.361,4,0
1245,You Give Love A Bad Name,Slippery When Wet,Bon Jovi,1986-08-16,3.711766666666666,83,0.541,0.0663,0.96,2.25e-06,0.344,-2.947,0.0505,122.803,4,0
1248,Yungen (feat. Jack Harlow),Beautiful Mind,Rod Wave,2022-08-12,3.768583333333333,75,0.614,0.309,0.7440000000000001,1.14e-06,0.17300000000000001,-5.52,0.125,146.02,4,0
1250,Zombie,No Need To Argue (The Complete Sessions 1994-1995),The Cranberries,1994-10-03,5.107333333333333,83,0.309,0.0158,0.649,0.00591,0.36700000000000005,-8.994,0.035,166.915,4,0
1256,ZOMBIFIED,ZOMBIFIED,Falling In Reverse,2022-01-05,3.642,72,0.544,0.00014099999999999998,0.9109999999999999,8.89e-06,0.33299999999999996,-3.681,0.0422,91.03299999999999,4,0
1268,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Origins (Deluxe),Imagine Dragons,2018-11-09,3.51555,72,0.634,0.000479,0.662,0.0014199999999999998,0.111,-7.542999999999999,0.0325,90.01100000000001,4,0
1272,ZOO,2021 Winter SMTOWN : SMCU EXPRESS,SMTOWN,2021-12-27,2.9568833333333333,72,0.823,0.127,0.9229999999999999,0.0,0.0571,-2.875,0.158,122.92200000000001,4,0
1277,Crazy In Love (feat. Jay-Z),Dangerously In Love,Beyoncé,2003-06-24,3.93555,78,0.6459999999999999,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4,0
1289,Words (feat. Zara Larsson),Words (feat. Zara Larsson),Alesso,2022-04-22,2.37795,86,0.7390000000000001,0.0245,0.586,0.000252,0.308,-5.079,0.0472,124.02600000000001,4,0
1292,"Danger Zone - From ""Top Gun"" Original Soundtrack","Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",Kenny Loggins,1997-03-25,3.58555,78,0.544,0.24100000000000002,0.897,0.0,0.13,-6.056,0.0471,157.17,4,0
1297,La Zona,YHLQMDLG,Bad Bunny,2020-02-29,2.2815333333333334,80,0.762,0.2,0.8009999999999999,7.04e-05,0.254,-3.661,0.0409,93.992,4,0
1299,ZITTI E BUONI,Teatro d'ira - Vol. I,Måneskin,2021-03-19,3.246433333333333,77,0.625,0.0013800000000000002,0.9390000000000001,0.0,0.424,-3.115,0.0669,102.999,4,0
1301,Less Than Zero,Dawn FM,The Weeknd,2022-01-06,3.5302333333333333,79,0.535,0.0009599999999999999,0.7909999999999999,0.000155,0.0788,-5.55,0.0327,142.981,4,0
1302,0X1=LOVESONG (I Know I Love You) feat. Seori,The Chaos Chapter: FREEZE,TOMORROW X TOGETHER,2021-05-31,3.37005,75,0.584,0.0558,0.836,0.0,0.0663,-4.925,0.079,104.973,4,0
1311,00:00 (Zero O’Clock),MAP OF THE SOUL : 7,BTS,2020-02-21,4.171583333333333,73,0.56,0.0806,0.547,0.0,0.11,-6.456,0.0675,157.96200000000002,4,0
1315,"10,000 Hours (with Justin Bieber)","10,000 Hours (with Justin Bieber)",Dan + Shay,2019-10-04,2.7948833333333334,79,0.654,0.153,0.63,0.0,0.111,-4.644,0.0259,89.991,4,0
