,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,cluster
178,Drowning (feat. Kodak Black),The Bigger Artist,A Boogie Wit da Hoodie,2017-09-29,3.487816666666667,80,0.8390000000000001,0.501,0.81,0.0,0.11699999999999999,-5.274,0.0568,129.014,4,0
179,Shut Down,BORN PINK,BLACKPINK,2022-09-16,2.931483333333333,89,0.82,0.00412,0.6859999999999999,0.0,0.184,-5.102,0.038,110.05799999999999,3,0
180,drivers license,SOUR,Olivia Rodrigo,2021-05-21,4.03355,88,0.561,0.768,0.431,1.42e-05,0.106,-8.81,0.0578,143.875,4,2
181,Wet Dreamz,2014 Forest Hills Drive,J. Cole,2014-12-09,3.9877666666666665,85,0.495,0.0697,0.722,0.0,0.113,-8.107999999999999,0.35700000000000004,175.627,4,1
182,We Don't Talk About Bruno,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,3.602,81,0.5770000000000001,0.35700000000000004,0.45,0.0,0.111,-8.516,0.0834,205.863,4,2
183,Daylight,Harry's House,Harry Styles,2022-05-20,2.7422166666666667,84,0.6859999999999999,0.484,0.445,0.00144,0.175,-7.189,0.0398,145.5,3,2
185,Surface Pressure,Encanto (Original Motion Picture Soundtrack),Lin-Manuel Miranda,2021-11-19,3.370433333333333,77,0.65,0.0174,0.584,1.54e-06,0.042,-8.286,0.307,180.088,4,1
186,Die Young (feat. 347aidan),Die Young (feat. 347aidan),Sleepy Hallow,2022-05-25,2.4802666666666666,82,0.8079999999999999,0.8270000000000001,0.5820000000000001,0.0,0.111,-6.26,0.33799999999999997,77.471,4,1
188,How Far I'll Go,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,2.7231,74,0.5710000000000001,0.649,0.307,0.0,0.17800000000000002,-10.958,0.0499,83.72,4,2
189,Do I Wanna Know?,AM,Arctic Monkeys,2013-09-09,4.5399,89,0.5479999999999999,0.18600000000000003,0.532,0.000263,0.217,-7.596,0.0323,85.03,4,0
190,You're Welcome,Moana (Original Motion Picture Soundtrack/Deluxe Edition),Various Artists,2016-11-18,2.73155,75,0.7879999999999999,0.29,0.745,0.0,0.0373,-7.072,0.258,135.278,4,1
191,Detox,Detox,Lil Baby,2022-09-02,2.6939333333333333,80,0.845,0.027000000000000003,0.503,0.0,0.11599999999999999,-7.021,0.33399999999999996,147.031,4,1
193,This Is Halloween,Nightmare Before Christmas Special Edition,Various Artists,2006-01-01,3.2760000000000002,73,0.569,0.768,0.508,0.0,0.145,-12.823,0.0502,167.62400000000002,4,2
194,Die Hard,Mr. Morale & The Big Steppers,Kendrick Lamar,2022-05-13,3.9837666666666665,83,0.775,0.319,0.736,0.00116,0.127,-8.072000000000001,0.247,100.988,4,1
196,Devil In A New Dress,My Beautiful Dark Twisted Fantasy,Kanye West,2010-11-22,5.8657666666666675,80,0.435,0.0175,0.76,0.0,0.158,-4.935,0.0721,80.082,4,0
197,"Hakuna Matata - From ""The Lion King""/Soundtrack",The Lion King,Various Artists,1994-01-01,3.56,73,0.408,0.617,0.313,1.18e-05,0.115,-18.09,0.13699999999999998,170.013,4,2
198,Dos Mil 16,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.476916666666667,88,0.8170000000000001,0.12300000000000001,0.67,1.92e-06,0.128,-6.534,0.0506,130.058,3,0
204,Everlong,The Colour And The Shape,Foo Fighters,1997-05-20,4.175766666666667,84,0.413,5.99e-05,0.8809999999999999,0.000308,0.0805,-5.541,0.0367,158.066,4,0
205,Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,1985-02-25,4.191466666666667,88,0.645,0.34700000000000003,0.795,0.00389,0.10400000000000001,-12.095,0.0527,112.06700000000001,4,2
208,Everybody Dies In Their Nightmares,17,XXXTENTACION,2017-08-25,1.5911,85,0.7340000000000001,0.847,0.57,2.14e-05,0.11199999999999999,-7.066,0.133,129.953,4,2
210,Enough,Enough,charlieonnafriday,2022-08-05,3.0877666666666665,80,0.745,0.22,0.5429999999999999,0.0,0.174,-8.137,0.0396,139.964,4,0
211,EARFQUAKE,IGOR,"Tyler, The Creator",2019-05-17,3.1677666666666666,82,0.5539999999999999,0.23,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,4,2
213,Enchanted,Speak Now,Taylor Swift,2010-10-25,5.869766666666667,75,0.455,0.0739,0.623,0.000424,0.146,-3.878,0.0288,163.893,4,0
214,Enter Sandman (Remastered),Metallica (Remastered),Metallica,1991-08-12,5.526,78,0.5660000000000001,0.00277,0.8340000000000001,0.008,0.0625,-8.412,0.0298,123.296,4,0
215,Martin & Gina,THE GOAT,Polo G,2020-05-15,2.213866666666666,83,0.8320000000000001,0.345,0.534,0.0,0.165,-7.813,0.253,93.92399999999999,4,1
216,Everything She Ain’t,Everything She Ain’t,Hailey Whitters,2022-01-14,2.5328833333333334,76,0.7959999999999999,0.175,0.621,0.0,0.27399999999999997,-6.129,0.0346,121.904,4,0
217,Electric Love,Dopamine,BØRNS,2015-10-16,3.6351,83,0.611,0.00543,0.797,0.00137,0.26,-7.627000000000001,0.0533,120.041,4,0
219,EDGING,EDGING,blink-182,2022-10-14,2.52555,72,0.606,0.0044,0.905,0.0,0.151,-3.117,0.0518,143.952,4,0
220,Everybody Talks,Picture Show,Neon Trees,2012-01-01,2.9546666666666668,81,0.47100000000000003,0.00301,0.924,0.0,0.313,-3.906,0.0586,154.961,4,0
222,Eye of the Tiger,Rocky IV,Various Artists,1985,4.093999999999999,78,0.8170000000000001,0.132,0.599,0.00031099999999999997,0.0873,-9.249,0.0328,108.87299999999999,4,0
223,El Apagón,Un Verano Sin Ti,Bad Bunny,2022-05-06,3.3636,84,0.629,0.0509,0.698,0.0016600000000000002,0.0909,-4.485,0.308,117.765,4,1
224,STAYING ALIVE (feat. Drake & Lil Baby),STAYING ALIVE (feat. Drake & Lil Baby),DJ Khaled,2022-08-05,2.9696,84,0.718,0.068,0.461,0.0,0.28300000000000003,-7.676,0.0797,129.953,4,0
225,EA (feat. 21 Savage),SlimeBall 2,Young Nudy,2017-08-11,3.78625,80,0.451,0.261,0.8759999999999999,0.0,0.098,-5.205,0.414,87.306,5,1
226,Jugaste y Sufrí,Corta Venas,Eslabon Armado,2020-12-18,4.586566666666666,82,0.39,0.632,0.499,0.0004969999999999999,0.115,-7.778,0.0381,200.15599999999998,1,2
228,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),KHALED KHALED,DJ Khaled,2021-04-30,3.942066666666667,78,0.47700000000000004,0.000866,0.727,0.0,0.10800000000000001,-4.053,0.28600000000000003,150.062,4,1
229,m y . l i f e (with 21 Savage & Morray),The Off-Season,J. Cole,2021-05-14,3.646683333333333,79,0.597,0.0622,0.5870000000000001,0.0,0.214,-7.026,0.13699999999999998,140.02100000000002,4,0
230,Está Dañada,Alma Vacía,Ivan Cornejo,2021-08-20,3.5691333333333333,77,0.405,0.38,0.565,0.0195,0.107,-9.266,0.0372,159.892,3,2
231,El Rescate,El Rescate,Grupo Marca Registrada,2022-07-22,2.6816166666666668,87,0.794,0.28300000000000003,0.594,0.000381,0.109,-8.698,0.139,99.238,3,2
232,She Knows (feat. Amber Coffman & Cults),Born Sinner (Deluxe Version),J. Cole,2013-06-18,4.942,83,0.7659999999999999,0.0193,0.74,0.0784,0.22899999999999998,-10.363,0.0807,118.008,4,0
233,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,2.889683333333333,87,0.728,0.237,0.7829999999999999,0.0,0.434,-4.4239999999999995,0.266,77.01100000000001,4,1
234,everything i wanted,everything i wanted,Billie Eilish,2019-11-13,4.090416666666667,86,0.7040000000000001,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,4,3
235,Heartless,808s & Heartbreak,Kanye West,2008-11-24,3.5166666666666666,86,0.79,0.0515,0.647,0.0,0.248,-5.983,0.136,87.999,4,0
236,Eventually,Currents,Tame Impala,2015-07-17,5.30985,80,0.424,0.0158,0.615,0.000389,0.0844,-6.2170000000000005,0.0325,77.935,4,0
237,Armed And Dangerous,Goodbye & Good Riddance,Juice WRLD,2018-12-10,2.8333166666666667,79,0.736,0.18600000000000003,0.67,0.0,0.114,-6.702000000000001,0.311,130.032,4,1
238,Está Dañado,Dañado,Ivan Cornejo,2022-06-02,3.3532333333333333,75,0.578,0.501,0.45899999999999996,1.86e-05,0.14300000000000002,-11.937999999999999,0.040999999999999995,160.065,3,2
239,p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,J. Cole,2021-05-14,3.636833333333333,79,0.861,0.10400000000000001,0.6559999999999999,0.0,0.0986,-7.867000000000001,0.425,88.96700000000001,4,1
240,Enséñame a Bailar,Un Verano Sin Ti,Bad Bunny,2022-05-06,2.933333333333333,85,0.81,0.191,0.789,1.0800000000000002e-05,0.467,-5.08,0.0846,105.009,4,0
241,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),Tainy,2021-10-05,3.455016666666667,88,0.639,0.0889,0.703,1.78e-06,0.0865,-6.33,0.0794,169.888,4,0
242,Exchange,T R A P S O U L,Bryson Tiller,2015-10-02,3.24355,79,0.525,0.107,0.433,0.0,0.135,-10.597999999999999,0.185,160.108,4,2
243,Yeah! (feat. Lil Jon & Ludacris),Confessions (Expanded Edition),Usher,2004-03-23,4.172883333333333,83,0.894,0.0183,0.7909999999999999,0.0,0.0388,-4.699,0.11199999999999999,105.01799999999999,4,0
244,The Motto,The Motto,Tiësto,2021-11-04,2.746966666666667,87,0.754,0.0301,0.763,2.23e-05,0.0901,-4.627,0.0435,117.95299999999999,4,0
245,No Hands (feat. Roscoe Dash & Wale),Flockaveli,Waka Flocka Flame,2010-10-01,4.396216666666667,77,0.76,0.0054399999999999995,0.595,0.0,0.24100000000000002,-6.3660000000000005,0.0391,131.497,4,0
246,I'm Not Okay (I Promise),Three Cheers for Sweet Revenge,My Chemical Romance,2004-06-08,3.108,77,0.21,0.00602,0.94,0.0,0.26899999999999996,-3.427,0.12300000000000001,179.722,4,0
248,Come & Go (with Marshmello),Legends Never Die,Juice WRLD,2020-07-10,3.424733333333333,81,0.625,0.0172,0.8140000000000001,0.0,0.158,-5.181,0.0657,144.991,4,0
249,"Lose Yourself - From ""8 Mile"" Soundtrack",Curtain Call: The Hits (Deluxe Edition),Eminem,2005-12-06,5.4411,78,0.6920000000000001,0.00868,0.7440000000000001,0.00042300000000000004,0.359,-4.565,0.257,171.37400000000002,4,0
250,Flashing Lights,Graduation,Kanye West,2007-09-11,3.958433333333333,86,0.639,0.0381,0.628,0.0,0.386,-7.577999999999999,0.0399,90.48200000000001,4,0
251,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,2.6157166666666667,100,0.7140000000000001,0.013000000000000001,0.47200000000000003,4.51e-06,0.266,-7.375,0.0864,131.121,4,0
252,F.N.F. (Let's Go),F.N.F. (Let's Go),Hitkidd,2022-05-03,2.2929833333333334,74,0.8640000000000001,0.0374,0.47600000000000003,0.0,0.374,-10.068,0.436,157.144,4,1
255,F.N.F (Let's Go) - Remix,F.N.F. (Let's Go) [Remix],Hitkidd,2022-09-09,4.129366666666667,73,0.8690000000000001,0.00733,0.759,0.0,0.366,-4.886,0.262,156.97299999999998,4,1
256,Freestyle,Too Hard,Lil Baby,2017-12-01,2.700883333333333,84,0.877,0.217,0.517,0.0,0.14300000000000002,-5.426,0.0706,119.99600000000001,4,0
257,Super Freaky Girl,Super Freaky Girl,Nicki Minaj,2022-08-12,2.8496166666666665,93,0.95,0.0645,0.8909999999999999,1.77e-05,0.309,-2.653,0.24100000000000002,133.01,4,1
258,Free Bird,Pronounced' Leh-'Nerd 'Skin-'Nerd,Lynyrd Skynyrd,1973-01-01,9.118433333333334,78,0.249,0.0738,0.8340000000000001,9.48e-05,0.0924,-8.21,0.0577,118.223,4,0
259,Father Stretch My Hands Pt. 1,The Life Of Pablo,Kanye West,2016-06-10,2.2653333333333334,84,0.7240000000000001,0.11800000000000001,0.573,0.0,0.5379999999999999,-4.113,0.0549,113.088,4,0
261,family ties (with Kendrick Lamar),family ties (with Kendrick Lamar),Baby Keem,2021-08-27,4.20115,80,0.711,0.00575,0.611,0.0,0.231,-5.452999999999999,0.32899999999999996,134.14,4,1
262,Freaks,Freaks,Surf Curse,2021-05-15,2.451033333333333,87,0.345,3.84e-05,0.941,0.633,0.0511,-9.918,0.0466,179.62599999999998,4,3
264,Feathered Indians,Purgatory,Tyler Childers,2017-08-04,3.7491,79,0.536,0.75,0.574,0.00277,0.105,-6.705,0.0254,87.194,4,2
266,Flawlëss (feat. Lil Uzi Vert),Lyfë,Yeat,2022-09-09,2.9354,80,0.474,0.0715,0.805,0.0,0.147,-5.997000000000001,0.332,131.001,4,1
267,Fall In Love,Fall In Love,Bailey Zimmerman,2022-02-11,3.8676333333333335,79,0.524,0.451,0.643,0.0,0.221,-6.055,0.0297,135.96200000000002,4,0
268,Fuck Love (feat. Trippie Redd),17,XXXTENTACION,2017-08-25,2.4419999999999997,83,0.797,0.0172,0.5329999999999999,0.000152,0.10300000000000001,-9.74,0.0412,131.036,4,0
269,First Day Out,My Moment,Tee Grizzley,2017-04-07,4.244883333333333,74,0.5870000000000001,0.171,0.711,0.0,0.125,-6.33,0.42,98.008,4,1
270,favorite crime,SOUR,Olivia Rodrigo,2021-05-21,2.544433333333333,85,0.369,0.866,0.272,0.0,0.147,-10.497,0.0364,172.929,4,2
271,Fergalicious,The Dutchess,Fergie,2006-09-13,4.872883333333333,72,0.9059999999999999,0.0569,0.583,0.0,0.126,-7.721,0.317,129.056,4,1
272,For the First Time,This Old Dog,Mac DeMarco,2017-05-05,3.0384333333333333,82,0.551,0.29600000000000004,0.529,0.0093,0.17800000000000002,-10.469000000000001,0.0517,75.515,4,2
273,Until I Found You,Until I Found You,Stephen Sanchez,2021-09-01,2.9619999999999997,90,0.539,0.727,0.508,0.0,0.174,-6.05,0.0288,101.35799999999999,3,2
274,Feliz Cumpleaños Ferxxo,Feliz Cumpleaños Ferxxo,Feid,2022-08-19,2.6066666666666665,88,0.87,0.102,0.55,0.0,0.293,-5.537000000000001,0.0722,95.01899999999999,4,0
275,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,Drake,2021-09-03,4.049416666666667,85,0.8490000000000001,0.0635,0.424,0.0,0.0834,-9.579,0.324,145.887,4,1
276,Flowers,Flowers,Lauren Spencer Smith,2022-04-14,2.622883333333333,80,0.684,0.8690000000000001,0.449,0.0,0.0881,-9.738,0.611,66.165,4,1
277,Feel Good Inc.,Demon Days,Gorillaz,2005-05-23,3.7106666666666666,85,0.818,0.00836,0.705,0.00233,0.613,-6.678999999999999,0.177,138.559,4,0
279,Forever After All,What You See Ain't Always What You Get (Deluxe Edition),Luke Combs,2020-10-23,3.87555,80,0.48700000000000004,0.191,0.65,0.0,0.0933,-5.195,0.0253,151.964,4,0
281,family ties (with Kendrick Lamar),The Melodic Blue,Baby Keem,2021-09-10,4.204366666666667,80,0.711,0.00588,0.611,0.0,0.23,-5.452999999999999,0.33,134.093,4,1
282,Fair Trade (with Travis Scott),Certified Lover Boy,Drake,2021-09-03,4.852916666666666,84,0.6659999999999999,0.0503,0.465,0.0,0.215,-8.545,0.26,167.937,4,1
283,5 Foot 9,5 Foot 9,Tyler Hubbard,2022-05-20,3.1630000000000003,81,0.602,0.146,0.7959999999999999,0.0,0.125,-5.609,0.0465,106.005,4,0
284,Family Line,Superache,Conan Gray,2022-06-24,3.601566666666667,81,0.326,0.619,0.397,0.0,0.0979,-8.145,0.0461,153.713,3,2
285,Fortunate Son,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,1969-11-02,2.346216666666667,83,0.64,0.201,0.6629999999999999,0.00806,0.152,-7.516,0.0374,132.77,4,0
287,Faneto,Back from the Dead 2,Chief Keef,2015-06-16,3.444233333333333,72,0.8490000000000001,0.34600000000000003,0.755,0.0,0.0564,-7.4,0.363,144.188,4,1
288,Fancy Like,Country Stuff The Album,Walker Hayes,2022-01-21,2.69755,78,0.647,0.111,0.765,0.0,0.315,-6.459,0.06,79.994,4,0
289,Die For You,Starboy,The Weeknd,2016-11-24,4.33755,87,0.586,0.111,0.525,0.0,0.134,-7.162999999999999,0.0615,133.629,4,0
290,Flower Shops (feat. Morgan Wallen),Flower Shops (feat. Morgan Wallen),ERNEST,2021-12-31,3.5734166666666667,75,0.527,0.11800000000000001,0.461,0.0,0.0831,-5.9079999999999995,0.0269,128.153,3,2
291,Falling,Fine Line,Harry Styles,2019-12-13,4.0022166666666665,85,0.5670000000000001,0.8390000000000001,0.267,1.46e-06,0.08900000000000001,-6.502000000000001,0.0299,110.01100000000001,4,2
293,FOR FUN,RED & WHITE,Lil Uzi Vert,2022-07-23,3.134316666666667,76,0.775,0.157,0.461,0.0,0.0687,-6.593999999999999,0.124,134.028,4,1
294,Fingers Crossed,Fingers Crossed,Lauren Spencer Smith,2022-01-05,2.9224,82,0.56,0.618,0.473,0.0,0.31,-7.23,0.0533,109.414,4,2
295,Fireflies,Ocean Eyes,Owl City,2009-01-01,3.8057666666666665,80,0.512,0.0275,0.662,0.0,0.11800000000000001,-6.797000000000001,0.0439,180.114,4,0
296,LOVE. FEAT. ZACARI.,DAMN.,Kendrick Lamar,2017-04-14,3.556666666666666,83,0.8,0.264,0.585,0.0,0.153,-7.343,0.0924,126.05799999999999,4,0
297,Sparks,Parachutes,Coldplay,2000-07-10,3.784883333333333,87,0.371,0.748,0.268,0.0517,0.10400000000000001,-10.505999999999998,0.0281,102.617,3,2
299,Sweater Weather,I Love You.,The Neighbourhood,2013-04-19,4.006666666666667,93,0.612,0.0495,0.807,0.0177,0.10099999999999999,-2.81,0.0336,124.053,4,0
300,Glimpse of Us,Glimpse of Us,Joji,2022-06-10,3.890933333333333,95,0.44,0.8909999999999999,0.317,4.78e-06,0.141,-9.258,0.0531,169.91400000000002,3,2
302,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,2.9691,88,0.563,0.335,0.664,0.0,0.0849,-5.044,0.154,166.928,4,0
304,GATÚBELA,GATÚBELA,KAROL G,2022-08-26,3.486,91,0.627,0.263,0.858,0.0,0.21,-2.824,0.386,92.523,4,1
306,Ghost,Justice,Justin Bieber,2021-03-19,2.553166666666667,89,0.601,0.185,0.741,2.9100000000000003e-05,0.415,-5.569,0.0478,153.96,4,0
308,"GOD DID (feat. Rick Ross, Lil Wayne, Jay-Z, John Legend & Fridayy)",GOD DID,DJ Khaled,2022-08-26,8.3608,77,0.42,0.092,0.725,0.0,0.18,-4.262,0.223,77.941,1,2
309,Good Days,Good Days,SZA,2020-12-25,4.6534,83,0.436,0.499,0.655,8.1e-06,0.688,-8.37,0.0583,121.00200000000001,4,2
311,Gangnam Style (강남스타일),Gangnam Style (강남스타일),PSY,2012-01-01,3.6582166666666662,75,0.727,0.00417,0.937,0.0,0.091,-2.8710000000000004,0.28600000000000003,132.067,4,1
312,Whiskey Glasses,If I Know Me,Morgan Wallen,2018-04-27,3.9057666666666666,82,0.614,0.369,0.68,1.84e-06,0.115,-4.58,0.0289,149.959,4,0
313,goosebumps,Birds In The Trap Sing McKnight,Travis Scott,2016-09-16,4.063933333333333,85,0.841,0.0847,0.728,0.0,0.149,-3.37,0.0484,130.049,4,0
315,Gasolina,Barrio Fino (Bonus Track Version),Daddy Yankee,2004-07-13,3.21,83,0.852,0.322,0.797,2.69e-06,0.0845,-6.542999999999999,0.0614,96.008,4,0
316,Godzilla (feat. Juice WRLD),Music To Be Murdered By,Eminem,2020-01-17,3.513333333333333,84,0.8079999999999999,0.145,0.745,0.0,0.292,-5.26,0.342,165.995,4,1
319,Get You (feat. Kali Uchis),Freudian,Daniel Caesar,2017-08-25,4.636316666666667,81,0.6579999999999999,0.42200000000000004,0.294,5.2000000000000004e-05,0.0749,-8.533,0.0321,74.038,4,2
320,Gold Digger,Late Registration,Kanye West,2005-08-30,3.460433333333333,80,0.629,0.0195,0.696,0.0,0.0554,-5.572,0.348,93.03399999999999,4,1
321,Good Morning,Graduation,Kanye West,2007-09-11,3.25155,73,0.48,0.0791,0.631,0.000105,0.149,-5.4879999999999995,0.11599999999999999,84.164,4,0
322,Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,3.7015166666666666,79,0.7040000000000001,0.14800000000000002,0.5579999999999999,0.0,0.107,-7.273,0.0542,110.444,4,0
324,Get Into It (Yuh),Planet Her,Doja Cat,2021-06-25,2.304883333333333,82,0.912,0.315,0.655,3.39e-05,0.0894,-6.029,0.162,91.94200000000001,4,1
327,Going Bad (feat. Drake),Championships,Meek Mill,2018-11-30,3.0087,80,0.889,0.259,0.496,0.0,0.252,-6.365,0.0905,86.00299999999999,4,0
329,Glock In My Lap,SAVAGE MODE II,21 Savage,2020-10-02,3.2265166666666665,79,0.847,0.0057399999999999994,0.733,1.04e-05,0.151,-6.439,0.16,130.029,4,0
332,God's Plan,Scorpion,Drake,2018-06-29,3.3162166666666666,85,0.754,0.0332,0.449,8.290000000000001e-05,0.552,-9.211,0.109,77.169,4,0
334,Ghost Town,ye,Kanye West,2018-06-01,4.5231,79,0.573,0.0969,0.545,0.0,0.32899999999999996,-4.247,0.0288,83.37799999999999,4,0
335,Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,ABBA,1979,4.876883333333334,83,0.7490000000000001,0.02,0.491,0.00899,0.159,-9.655,0.0403,119.52799999999999,4,0
336,"GONE, GONE / THANK YOU",IGOR,"Tyler, The Creator",2019-05-17,6.256433333333334,79,0.518,0.21600000000000003,0.49200000000000005,0.0012,0.146,-8.436,0.193,78.848,4,2
337,Grapejuice,Harry's House,Harry Styles,2022-05-20,3.1993,81,0.645,0.35700000000000004,0.721,0.14300000000000002,0.204,-4.394,0.0336,182.928,4,0
338,The Grinch,A Love Letter To You 4,Trippie Redd,2019-11-22,1.5214666666666667,81,0.6759999999999999,0.13699999999999998,0.503,6.36e-05,0.0981,-6.115,0.0971,162.85,4,0
339,Good Looking,Good Looking,Suki Waterhouse,2017-10-20,3.58,81,0.377,0.0789,0.5579999999999999,0.000342,0.125,-9.076,0.0299,149.971,3,2
340,Grace (feat. 42 Dugg),My Turn,Lil Baby,2020-02-28,3.390633333333333,71,0.8170000000000001,0.38,0.513,0.0,0.109,-6.263,0.39399999999999996,123.029,4,1
341,Girls Want Girls (with Lil Baby),Certified Lover Boy,Drake,2021-09-03,3.69965,81,0.767,0.18100000000000002,0.43799999999999994,0.0,0.142,-8.726,0.29,86.975,4,1
343,Girl With The Tattoo Enter.lewd,All I Want Is You,Miguel,2010-11-26,1.71355,78,0.37200000000000005,0.856,0.239,0.000175,0.168,-11.314,0.0296,113.45100000000001,4,2
344,It Was A Good Day,The Predator,Ice Cube,1992-11-17,4.333333333333333,82,0.7979999999999999,0.33,0.7440000000000001,0.000106,0.292,-5.327999999999999,0.136,82.35600000000001,4,0
345,Mr. Blue Sky,Out of the Blue,Electric Light Orchestra,1977,5.056216666666667,81,0.38799999999999996,0.652,0.33799999999999997,3.73e-06,0.248,-10.054,0.0329,177.765,4,2
346,Golden,Fine Line,Harry Styles,2019-12-13,3.4817666666666667,84,0.44799999999999995,0.21,0.838,0.000131,0.131,-5.257000000000001,0.0557,139.863,4,0
348,Till I Collapse,The Eminem Show,Eminem,2002-05-26,4.9631,87,0.5479999999999999,0.0622,0.847,0.0,0.0816,-3.237,0.18600000000000003,171.447,4,0
349,Girls Need Love (with Drake) - Remix,Last Day Of Summer,Summer Walker,2018-10-19,3.7062333333333335,80,0.6559999999999999,0.44299999999999995,0.43200000000000005,0.0,0.132,-9.481,0.217,97.022,4,2
352,Hotel,Hotel,Montell Fish,2022-09-16,3.288883333333333,86,0.228,0.752,0.42700000000000005,0.0167,0.5920000000000001,-8.738999999999999,0.0363,180.345,4,2
355,Heat Waves,Dreamland,Glass Animals,2020-08-07,3.980083333333333,84,0.7609999999999999,0.44,0.525,6.7e-06,0.0921,-6.9,0.0944,80.87,4,2
360,Homecoming,Graduation,Kanye West,2007-09-11,3.39155,80,0.667,0.337,0.747,0.0,0.115,-7.059,0.18899999999999997,86.917,4,0
361,Heather,Kid Krow,Conan Gray,2020-03-20,3.300666666666667,88,0.35700000000000004,0.584,0.425,0.0,0.322,-7.301,0.0333,102.07799999999999,3,2
363,HUMBLE.,DAMN.,Kendrick Lamar,2017-04-14,2.95,84,0.9079999999999999,0.00028199999999999997,0.621,5.39e-05,0.0958,-6.638,0.102,150.011,4,0
365,How Do I Say Goodbye,How Do I Say Goodbye,Dean Lewis,2022-08-31,2.7267166666666665,86,0.4,0.214,0.6409999999999999,0.0,0.0656,-6.303,0.0674,81.55199999999999,4,0
366,Heading South,Heading South,Zach Bryan,2019-09-30,2.861533333333333,79,0.68,0.7829999999999999,0.24600000000000002,0.0,0.106,-14.112,0.057999999999999996,110.23,4,2
368,Hotel California - 2013 Remaster,Hotel California (2013 Remaster),Eagles,1976-12-08,6.5229333333333335,85,0.579,0.0057399999999999994,0.508,0.0004940000000000001,0.0575,-9.484,0.027000000000000003,147.125,4,0
369,Hope,?,XXXTENTACION,2018-03-16,1.8481,86,0.5920000000000001,0.6609999999999999,0.457,0.000331,0.146,-6.081,0.0603,146.04,4,2
370,Home,Up from Below,Edward Sharpe & The Magnetic Zeros,2009-07-14,5.053333333333334,71,0.542,0.292,0.589,0.000522,0.177,-6.622999999999999,0.0318,111.665,4,0
372,Heartless,After Hours,The Weeknd,2020-03-20,3.3044333333333333,80,0.537,0.0236,0.746,1.01e-06,0.156,-5.507000000000001,0.15,170.062,4,0
373,Heartless (feat. Morgan Wallen),Diplo Presents Thomas Wesley Chapter 1: Snake Oil,Diplo,2020-05-29,2.8204333333333333,78,0.765,0.275,0.556,0.0,0.0824,-6.417000000000001,0.0512,111.03299999999999,4,0
375,Her,Traumazine,Megan Thee Stallion,2022-08-12,2.2851166666666667,78,0.945,0.374,0.848,3.3100000000000005e-05,0.10099999999999999,-4.76,0.326,119.91799999999999,4,1
376,Heyy,Heyy,Lil Baby,2022-10-10,3.2121166666666667,73,0.493,0.00256,0.6659999999999999,0.0,0.0797,-4.525,0.268,87.932,5,1
377,Late Night Talking,Harry's House,Harry Styles,2022-05-20,2.9659,93,0.7140000000000001,0.298,0.728,0.0,0.106,-4.595,0.0468,114.99600000000001,4,0
378,Heartbreak Anniversary,TAKE TIME,Giveon,2020-03-27,3.3061666666666665,85,0.449,0.524,0.465,1.02e-06,0.303,-8.964,0.0791,89.087,3,2
379,The Hills,Beauty Behind The Madness,The Weeknd,2015-08-28,4.03755,88,0.585,0.0671,0.564,0.0,0.135,-7.063,0.0515,113.00299999999999,4,0
380,Hotel Room Service,Pitbull Starring In Rebelution,Pitbull,2009-08-31,3.9606666666666666,74,0.851,0.00705,0.629,0.00037200000000000004,0.0746,-8.385,0.175,125.984,4,1
381,happier,SOUR,Olivia Rodrigo,2021-05-21,2.9322166666666667,86,0.395,0.765,0.44299999999999995,9.67e-06,0.0839,-9.72,0.133,168.924,3,2
382,Hey There Delilah,All That We Needed,Plain White T's,2005-01-01,3.87555,81,0.6559999999999999,0.872,0.29100000000000004,0.0,0.114,-10.572000000000001,0.0293,103.971,4,2
383,Here,Know-It-All,Alessia Cara,2015-11-13,3.3242166666666666,71,0.376,0.0785,0.821,0.0,0.0823,-3.9739999999999998,0.10400000000000001,120.462,4,0
384,Hype Boy,NewJeans 1st EP 'New Jeans',NewJeans,2022-08-01,2.9837666666666665,88,0.593,0.268,0.935,0.0,0.28600000000000003,-3.43,0.225,99.976,4,0
